"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"fluspirilene","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.276322856318738,12,12,"CACNG1; HRH1; HTR1D; HTR1E","Dopamine receptor antagonist","3396"
"mebendazole","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.575170958275524,12,12,"TUBA1A; TUBB; TUBB4B","Tubulin inhibitor","4030"
"strophanthidin","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.798406220359247,12,12,"ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4; FXYD2","ATPase inhibitor","6185"
"sinensetin","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0193328765503799,12,12,NA,"Cyclooxygenase inhibitor","145659"
"benzamil","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,"ASIC1; PKD2L1; SCNN1A; SCNN1B; SCNN1D; SCNN1G; SLC8A1","Sodium channel blocker","108107"
"tyrphostin-AG-825","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0234019175288347,12,12,"ERBB2","Receptor tyrosine protein kinase inhibitor","6091659"
"BRD-K88329126","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.345844505724758,12,12,NA,NA,"74812"
"aniracetam","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,"GRIA1; GRIA3; GRIA4","Glutamate receptor agonist","2196"
"dimercaptosuccinic-acid","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,"DNMT1","Chelating agent","2724354"
"W-7","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,"CALM1; CALM2; KCNA5; KCNH2; TNNC1; TNNI3","Calmodulin antagonist; Potassium channel blocker","124887"
"BRD-K90610876","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.336794287103125,12,12,NA,NA,"73707366"
"BRD-K91781484","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"68296"
"mefenamic-acid","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.326453217638817,12,12,"KCNQ1; TRPM3","Cyclooxygenase inhibitor","4044"
"diethyltoluamide","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,"DEET activator of fly antenna ionotropic receptor IR40a","4284"
"pifithrin-mu","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,"HSPA1A; TP53","HSP inhibitor","327653"
"BRD-K97019106","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"4392675"
"quercetin","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.847539580555037,12,12,"ACTB; AHR; AKR1B1; AOX1; ATP5A1; ATP5B; ATP5C1; ATP5F1A; ATP5F1B; ATP5F1C; CBR1; CEBPB; CSNK2A1; CSNK2B; CYP1B1; CYP2C8; EGFR; EIF3F; ERN1; ERN2; ESR2; GAA; HCK; HIBCH; HSP90AA1; HSPA2; MAOA; NQO2; NR1I2; PIK3CG; PIM1; PTPN1; RUVBL2; SCN5A; SF3B3; SHBG; SIRT1; STK17B; UBA1; UGT3A1","Polar auxin transport inhibitor","16212154"
"clonidine","SKB","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,"ADCY10; ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; AOC1; AOC2; AOC3; DBH; GH1; NISCH; PNMT; TH","Adrenergic receptor agonist","2803"
"SA-3676","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"2853908"
"ST-014366","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0142703891317292,12,12,NA,NA,"3156173"
"ST-014147","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0107226895934096,12,12,NA,NA,"4207396"
"BRD-A22514244","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0108041557624191,12,12,NA,NA,"650573"
"17-hydroxyprogesterone-caproate","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.974455253497628,12,12,"CYP1A2; CYP2B6; CYP3A5; PGR","progesterone receptor agonist","5702072"
"BRD-A47832959","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"3913264"
"BRD-A58482795","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0115111951370413,12,12,NA,NA,"650228"
"BRD-A68061604","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0147630666137758,12,12,NA,NA,"21422218"
"BRD-A70311631","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00715487961313312,12,12,NA,NA,"24820091"
"BRD-A81282034","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.781158587239373,12,12,NA,NA,"23786279"
"BRD-A88878656","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,1.00715891421433,12,12,NA,NA,"16190091"
"merck-ketone","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0116300791671987,12,12,NA,NA,"NotFound"
"MW-MITF9","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"1189521"
"BRD-K00007652","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44507092"
"BRD-K00289828","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.730550177970217,12,12,NA,NA,"855567"
"BRD-K00429057","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00904746167659199,12,12,NA,NA,"44490923"
"tubastatin-a","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.247230035028007,12,12,"HDAC6","HDAC inhibitor","49850262"
"BRD-K01229043","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0107667454688337,12,12,NA,NA,"44202844"
"EMF-csc-9","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.574824290438661,12,12,NA,NA,"6537698"
"BRD-K02502363","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0119419627708131,12,12,NA,NA,"44490226"
"BRD-K02598395","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.12722237349523,12,12,NA,NA,"44496732"
"BRD-K02920722","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.0783508369946,12,12,NA,NA,"44202487"
"SD-8-006","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0163337632752122,12,12,NA,NA,"44492086"
"SA-423131","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44489854"
"Merck60","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,"HDAC1; HDAC2","HDAC inhibitor","6918878"
"BRD-K04695623","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.818702604210521,12,12,NA,NA,"44491899"
"BRD-K05197617","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0134420340279764,12,12,NA,NA,"687170"
"CAM-9-021","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"49843020"
"BRD-K05684908","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0110218355258155,12,12,NA,NA,"44505891"
"BRD-K08887444","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00890890797344103,12,12,NA,NA,"44496174"
"BRD-K10143126","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.01160510182775,12,12,NA,NA,"44492069"
"BRD-K10833576","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"3245746"
"BRD-K11072542","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.942794900663485,12,12,NA,NA,"2016258"
"BRD-K14340219","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.988466832149479,12,12,NA,NA,"44496217"
"BRD-K14636731","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00803309381581504,12,12,NA,NA,"44490782"
"4-(2-amino-ethyl)-benzenesulfonamide","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0117626043561319,12,12,"CA1; CA12; CA14; CA4; CA9",NA,"169682"
"BRD-K14833463","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.621703809956885,12,12,NA,NA,"44488849"
"SA-97259","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44500706"
"BRD-K15428056","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0136752143581637,12,12,NA,NA,"44505243"
"BRD-K16046246","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0118397348710412,12,12,NA,NA,"44489706"
"SA-427543","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.447160986870411,12,12,NA,NA,"44492098"
"BRD-K18249495","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44488755"
"BRD-K19196783","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0142785776989928,12,12,NA,NA,"9600276"
"BRD-K19593010","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00948097097126437,12,12,NA,NA,"44500394"
"RDR-01440SC","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0122731640659704,12,12,NA,NA,"2725417"
"BRD-K20123385","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44507309"
"BRD-K20178228","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.010041076368261,12,12,NA,NA,"44493374"
"SA-94315","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,"CASP3","Caspase inhibitor","44488016"
"BRD-K20859359","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00970907172518363,12,12,NA,NA,"44490251"
"BRD-K21786893","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.852312643146392,12,12,NA,NA,"44499873"
"KM-00519SC","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0127258456374895,12,12,NA,NA,"2818982"
"BRD-K23103632","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0141973568828017,12,12,NA,NA,"44497484"
"BRD-K23931216","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00987864272420522,12,12,NA,NA,"44488800"
"BRD-K23978082","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"3232217"
"BRD-K24053449","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00834759431777652,12,12,NA,NA,"44491467"
"BRD-K24861700","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0154925567525074,12,12,NA,NA,"44495386"
"BRD-K25719068","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00865021230799102,12,12,NA,NA,"44490262"
"BRD-K26822808","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.011399589601285,12,12,NA,NA,"44490354"
"SA-424936","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.732593267742511,12,12,NA,NA,"44483957"
"MW-MITF22","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"3763775"
"BRD-K27986637","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44505237"
"KM-03949SC","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.18527081076859,12,12,NA,NA,"2820381"
"BRD-K28377013","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.02813950510672,12,12,NA,NA,"44496236"
"BRD-K28800414","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00922324018065401,12,12,NA,NA,"44494873"
"BRD-K29138830","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00655775660262721,12,12,NA,NA,"44499735"
"BRD-K30468800","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00783660967570624,12,12,NA,NA,"44488349"
"BRD-K31706415","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.808484380351386,12,12,NA,NA,"23748696"
"BRD-K33116223","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00801173858481139,12,12,NA,NA,"44491953"
"BRD-K33720404","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.939932673228185,12,12,NA,NA,"6538121"
"BRD-K34092011","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00747129155488043,12,12,NA,NA,"44506804"
"SD-6-035-A1","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0092234325407586,12,12,NA,NA,"44618423"
"BRD-K35024477","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.08419118978765,12,12,NA,NA,"44490586"
"BRD-K35429092","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.601583138267974,12,12,NA,NA,"44500631"
"BRD-K36490574","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.011936011892323,12,12,NA,NA,"44484296"
"BRD-K36754064","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44500828"
"MW-STK33-1C","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.3207617280518,12,12,NA,NA,"5765514"
"BRD-K38599483","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.934376742081355,12,12,NA,NA,"44494258"
"BRD-K38698447","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0102212337834979,12,12,NA,NA,"44202744"
"BRD-K39289507","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.889403339492658,12,12,NA,NA,"44500050"
"BRD-K39732687","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0142672060248185,12,12,NA,NA,"44489173"
"BRD-K39921295","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00880847035628536,12,12,NA,NA,"44507250"
"BRD-K40566034","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,1.03530143179979,12,12,NA,NA,"44492840"
"BRD-K42006476","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.669708455356244,12,12,NA,NA,"44493914"
"SA-424589","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.773689959019638,12,12,NA,NA,"44489864"
"BRD-K44510578","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0116420226381178,12,12,NA,NA,"44491394"
"BRD-K44781077","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0125098103682771,12,12,NA,NA,"44496255"
"BRD-K45232279","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00873625413508839,12,12,NA,NA,"44495329"
"SD-6-035-A7","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44618204"
"BRD-K46532897","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.726181142273617,12,12,NA,NA,"44495351"
"BRD-K46555627","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.13187726314849,12,12,NA,NA,"44492673"
"BRD-K46594703","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0100403160279546,12,12,NA,NA,"44490336"
"BRD-K47786739","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.12627700605621,12,12,NA,NA,"44485465"
"BRD-K47808476","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.21893071296981,12,12,NA,NA,"44491490"
"BRD-K48036219","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0133022977675128,12,12,NA,NA,"44483993"
"BRD-K48388979","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"9558362"
"BRD-K48803730","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.938739748144401,12,12,NA,NA,"44506823"
"BRD-K50204028","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44486395"
"BRD-K50280607","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44485340"
"ARG-CSC-22","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.74021103522554,12,12,NA,NA,"896331"
"UTMB-00530","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44143772"
"BRD-K50634134","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0105109916258468,12,12,NA,NA,"44493347"
"BRD-K51189903","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.829009808739402,12,12,NA,NA,"44486410"
"BRD-K51320264","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"5416418"
"BRD-K52801121","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.00261797286562,12,12,NA,NA,"44202691"
"BRD-K53501402","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00839525805317043,12,12,NA,NA,"44490616"
"BRD-K53610452","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.80659729881981,12,12,NA,NA,"44506930"
"BRD-K53638321","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00832406693245486,12,12,NA,NA,"44507961"
"BRD-K53923665","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00773724820296978,12,12,NA,NA,"17581348"
"BRD-K54285697","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00820368461039902,12,12,NA,NA,"44491503"
"BRD-K54674054","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00795786090366051,12,12,NA,NA,"44487667"
"BRD-K55116708","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.772626997684057,12,12,NA,NA,"44507138"
"BRD-K55827386","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44506722"
"BRD-K57293132","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0124965658110843,12,12,NA,NA,"44485655"
"BRD-K57309821","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.013534178376122,12,12,NA,NA,"1398674"
"BRD-K57678861","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.18097696645244,12,12,NA,NA,"54614568"
"BRD-K57732441","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.6400570463051,12,12,NA,NA,"44490285"
"BRD-K57836103","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.30428150424696,12,12,NA,NA,"1856447"
"BRD-K58191509","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0106426910478001,12,12,NA,NA,"44487571"
"BRD-K58479490","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00915076682219848,12,12,NA,NA,"44507255"
"BRD-K59563627","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.21316277542901,12,12,NA,NA,"44487451"
"BRD-K60070073","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00974790438013865,12,12,NA,NA,"2847176"
"BRD-K60093216","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0104490712163826,12,12,NA,NA,"44486428"
"SA-422830","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0148016813889209,12,12,NA,NA,"44488751"
"ARG-CSC-26","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.582861849167032,12,12,NA,NA,"49843106"
"BRD-K62019540","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0101793210793283,12,12,NA,NA,"44489318"
"BRD-K62659735","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.951067513482401,12,12,NA,NA,"44490236"
"BRD-K62818989","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44618470"
"BRD-K63368502","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.013800958508391,12,12,NA,NA,"44485319"
"BRD-K63399564","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0103190594617969,12,12,NA,NA,"44491148"
"BRD-K63801873","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.911791425258235,12,12,NA,NA,"44507262"
"SD-6-035-A3","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0113011033884196,12,12,NA,NA,"49843054"
"BRD-K65404805","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00741715795179975,12,12,NA,NA,"44607850"
"SD-6-035-B4","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0125356683350432,12,12,NA,NA,"44502953"
"SA-102096","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,1.15689506310087,12,12,NA,NA,"44483817"
"BRD-K67798612","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0104502237577968,12,12,NA,NA,"44495835"
"SA-247615","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44507291"
"BRD-K68007270","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0109977033116152,12,12,NA,NA,"44618858"
"BRD-K68038686","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00770316095645371,12,12,NA,NA,"44497912"
"BRD-K68690198","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.801834038541781,12,12,NA,NA,"54631247"
"BRD-K69021489","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00884007616964397,12,12,NA,NA,"44488070"
"BRD-K69159985","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0138783861908775,12,12,NA,NA,"44499548"
"BRD-K69347381","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.920187828835448,12,12,NA,NA,"44486732"
"BRD-K70508482","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0134615415218227,12,12,NA,NA,"44494628"
"BRD-K70714754","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00829696781576745,12,12,NA,NA,"44506661"
"SA-103123","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.414024459143763,12,12,NA,NA,"44490857"
"BRD-K71599932","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.16931433701214,12,12,NA,NA,"44490330"
"BRD-K71915010","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.915649964587452,12,12,NA,NA,"44495852"
"SD-6-035-A4","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0106085752261367,12,12,NA,NA,"46925839"
"BRD-K74155249","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0100610245175526,12,12,NA,NA,"44495181"
"BRD-K74486276","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0133873702643913,12,12,NA,NA,"44506811"
"SA-424577","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0108376957592309,12,12,NA,NA,"44486991"
"BRD-K76073118","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.89785767978527,12,12,NA,NA,"44490929"
"BRD-K76691125","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.91358355281398,12,12,NA,NA,"44496299"
"BRD-K77480336","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.65050603832128,12,12,NA,NA,"1191868"
"HTS-11203SC","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.800315060309729,12,12,NA,NA,"2815801"
"MW-STK33-2B","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"1918543"
"BRD-K79131428","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0110000726086016,12,12,NA,NA,"44487559"
"BRD-K79459005","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00952184372659832,12,12,NA,NA,"44491473"
"BRD-K80094086","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0107599350249005,12,12,NA,NA,"44507145"
"BRD-K81249836","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44484589"
"BRD-K82092559","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44493436"
"BRD-K82137294","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.013367350106204,12,12,NA,NA,"44202729"
"BRD-K82196068","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00732038207853702,12,12,NA,NA,"44495699"
"BRD-K82524003","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44485039"
"BRD-K82594686","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0101272133036053,12,12,NA,NA,"44507983"
"BRD-K83509924","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.90386773747011,12,12,NA,NA,"44491495"
"BRD-K83816656","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44507111"
"BRD-K83929831","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00643606947511499,12,12,NA,NA,"44492440"
"BRD-K84106030","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.011213399050436,12,12,NA,NA,"23748755"
"BRD-K84874839","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.00899555050181038,12,12,NA,NA,"20969756"
"BRD-K86027709","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.992401270074991,12,12,NA,NA,"44506424"
"BRD-K87040771","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"674274"
"BRD-K88008216","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.00944606242074625,12,12,NA,NA,"44537781"
"BRD-K88059273","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0125102784494724,12,12,NA,NA,"44489738"
"BRD-K88217904","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.79895583862786,12,12,NA,NA,"44499565"
"BRD-K88278225","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44508005"
"PCI-34051","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"24753719"
"BRD-K89696951","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44491888"
"BRD-K90417362","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0116224772580915,12,12,NA,NA,"44489186"
"BRD-K90970920","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0111914508343573,12,12,NA,NA,"44487024"
"BRD-K91677732","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-1.06208203615965,12,12,NA,NA,"44507435"
"SA-89068","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,12,12,NA,NA,"44488994"
"JPR-3-97-17","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0116512869728728,12,12,NA,NA,"23976270"
"SD-6-035-A12","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.0153038326608775,12,12,NA,NA,"46903876"
"SD-6-035-A6","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0119499325643957,12,12,NA,NA,"46925828"
"BRD-K95673125","A549","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.0095787573589099,12,12,NA,NA,"44497048"
