"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"itraconazole","HA1E","trt_cp","down",-0.242252078659174,0.0406627445210355,0.103425785211905,-0.956137469707448,-0.941813589787433,1258,953,"ABCB1; CYP3A5; CYP3A7; CYP51A1; KDR","Cytochrome P450 inhibitor","3793"
"BRD-K38690464","SKB","trt_cp","down",-0.266057454537974,0.0085973783864387,0.0304720901686856,-0.956093293145945,-1.03625265275038,1258,953,NA,NA,"6669976"
"KIN001-244","PHH","trt_cp","down",-0.244846233405592,0.0342699465493095,0.090465257258893,-0.956070747413869,-0.944641083814674,1258,953,NA,"Phosphoinositide dependent kinase inhibitor","49766501"
"calcitriol","ASC","trt_cp","down",-0.258502105084757,0.0141064467869857,0.0448944507301048,-0.956053170444268,-0.962184038023321,1258,953,"CDA; CYP24A1; CYP27B1; CYP3A5; GC; HOXA10; VDR","Vitamin D receptor agonist","21158442"
"BRD-K08630646","ASC","trt_cp","down",-0.258499969862334,0.0150961655919563,0.0473265151745646,-0.956045273463446,-0.850986370818649,1258,953,NA,NA,"980157"
"radicicol","NPC","trt_cp","down",-0.255646440747647,0.0172592511454823,0.0526076902329233,-0.956027112442104,-0.919380199456636,1258,953,"ACLY; DLAT; HSP90AB1; HSP90B1; MAP3K7; OPRM1; PDK3","HSP inhibitor","5311380"
"carbacyclin","PC3","trt_cp","up",0.252850151559355,0.0210093900237998,0.0615482582988299,0.956006415053884,0.942512886376248,1258,953,"PPARD; PTGDR; PTGER1; PTGER2; PTGER3; PTGER4; PTGFR; PTGIR; TBXA2R","IP receptor activator; PPAR receptor agonist","5311242"
"tetrindole","A549","trt_cp","down",-0.265368251827678,0.00925109108420132,0.0322762786111111,-0.955993007208347,-0.957765224249374,1258,953,"MAOA","Monoamine oxidase inhibitor","160019"
"BRD-K36489877","VCAP","trt_cp","down",-0.256989238694078,0.0161436769251451,0.0498587914497289,-0.955987135965029,-0.64051138109657,1258,953,NA,NA,"44500658"
"BRD-A25416824","A549","trt_cp","up",0.253701440406253,0.019688430384091,0.0584157470935041,0.9559469899412,-0.785762959647389,1258,953,NA,NA,"2825553"
"BRD-K25522720","HA1E","trt_cp","down",-0.24220175033558,0.0406627445210355,0.103425785211905,-0.955938830355239,0.0206872927281664,1258,953,NA,NA,"1400698"
"rutin","PC3","trt_cp","down",-0.263116685463483,0.0106730570928818,0.0360363685078594,-0.955928234673291,0.918143753833496,1258,953,"AKR1B1; AKR1C3; CBR1; F10","Antioxidant; Capillary stabilizing agent; Nitric oxide scavenger","5293655"
"BRD-K20492338","A375","trt_cp","down",-0.263794308306908,0.00993996670575931,0.0341405911756259,-0.955914825894719,-0.956156981184985,1258,953,NA,NA,"50918585"
"lysergol","PHH","trt_cp","up",0.234914895427091,0.0589969453950692,0.137536834706833,0.955898457594341,0.922708249859832,1258,953,"HTR1B; HTR1D; HTR1E","Ergoline alkaloid","14987"
"BRD-K03371390","HA1E","trt_cp","up",0.234245617276009,0.0620255045215908,0.1429582268817,0.955885356183422,0.956203551658685,1258,953,NA,NA,"616433"
"BRD-A38936397","VCAP","trt_cp","up",0.24754599140602,0.0286771268531633,0.0786562841936123,0.955863113736478,0.95716799131778,1258,953,NA,NA,"44142100"
"pantoprazole","HA1E","trt_cp","up",0.234239151236431,0.0620255045215908,0.1429582268817,0.955858970235982,0.959903550761942,1258,953,"ATP12A; ATP1A1; ATP4A; CYP2C9; CYP3A4","ATPase inhibitor","4679"
"BRD-K27539181","VCAP","trt_cp","up",0.247535851697206,0.0286771268531633,0.0786562841936123,0.955823960714512,0.962067318978648,1258,953,NA,NA,"1261822"
"ketorolac","PC3","trt_cp","down",-0.263086527384428,0.0106730570928818,0.0360363685078594,-0.955818667470354,0.878055991098113,1258,953,"LTF; TF","Cyclooxygenase inhibitor","3826"
"SD-6-035-A11","MCF7","trt_cp","up",0.264834961232482,0.00925109108420132,0.0322762786111111,0.955796307702673,0.965911417254594,1258,953,NA,NA,"49843318"
"CP-466722","A549","trt_cp","down",-0.265311688782292,0.00925109108420132,0.0322762786111111,-0.955789238010326,-0.885141482445134,1258,953,NA,NA,"44551660"
"BRD-K52446745","A549","trt_cp","down",-0.265308303949706,0.00925109108420132,0.0322762786111111,-0.955777044101445,1.13425550644598,1258,953,NA,NA,"49852226"
"BRD-K72766058","PC3","trt_cp","down",-0.263069970861682,0.0106730570928818,0.0360363685078594,-0.955758516030194,-0.64035820574023,1258,953,NA,NA,"54618417"
"acitretin","SKB","trt_cp","up",0.254570028157587,0.0184415609396317,0.0555010068462156,0.955755348776227,0.846847476628358,1258,953,"CRABP1; RARA; RARB; RARG; RBP1; RXRA; RXRB; RXRG; STAT3","Retinoid receptor agonist","5284513"
"BRD-K48527688","NPC","trt_cp","down",-0.255560245387207,0.0172592511454823,0.0526076902329233,-0.955704772333218,-0.955915054567543,1258,953,NA,NA,"54618677"
"SCH-28080","A375","trt_cp","up",0.247987943843112,0.0286771268531633,0.0786562841936123,0.9557031255348,0.910100089491824,1258,953,"ATP4A","ATPase inhibitor","108137"
"L-701252","MCF7","trt_cp","up",0.264790883806072,0.00925109108420132,0.0322762786111111,0.955637231116937,-0.592804815281043,1258,953,"GRIN1","Glutamate receptor antagonist","4237309"
"brompheniramine","NPC","trt_cp","up",0.244566306715609,0.0342699465493095,0.090465257258893,0.955632604763636,-1.15939129005933,1258,953,"CHRM1; CHRM4; CHRM5; HRH1","Histamine receptor antagonist","6834"
"BRD-K86110682","ASC","trt_cp","up",0.257761324135655,0.0150961655919563,0.0473265151745646,0.955612362990971,0.288594724866888,1258,953,NA,NA,"23807491"
"BRD-K86231656","VCAP","trt_cp","up",0.247479067317134,0.0304563795009032,0.0825170013172685,0.955604696027415,1.01154142579624,1258,953,NA,NA,"24747342"
"harpagoside","SKB","trt_cp","up",0.254514988703648,0.0184415609396317,0.0555010068462156,0.955548709161671,0.0269431763931434,1258,953,"ACHE","Acetylcholinesterase inhibitor","5281542"
"AZ-10417808","VCAP","trt_cp","up",0.247461612207324,0.0304563795009032,0.0825170013172685,0.955537295640445,-0.787712523354965,1258,953,"CASP3","Caspase inhibitor","135665263"
"SIB-1757","VCAP","trt_cp","down",-0.256848287001627,0.0161436769251451,0.0498587914497289,-0.955462802707108,0.880880847311147,1258,953,"GRM5","Glutamate receptor antagonist","6304902"
"BRD-K19166598","PC3","trt_cp","down",-0.262984113738982,0.0106730570928818,0.0360363685078594,-0.955446588842479,-0.948848300619957,1258,953,NA,NA,"44618018"
"BRD-K00028814","MCF7","trt_cp","down",-0.273103287192501,0.00506602861626627,0.0200253235067205,-0.955442050790053,-0.847384260187805,1258,953,NA,NA,"44142046"
"BRD-K19668893","VCAP","trt_cp","down",-0.256831576790527,0.0161436769251451,0.0498587914497289,-0.95540064155619,-0.95540064155619,1258,953,NA,NA,"54621030"
"xanthohumol","SKB","trt_cp","up",0.254471169227388,0.019688430384091,0.0584157470935041,0.955384193727082,0.983041904871153,1258,953,"CYP19A1; VCP","ATPase inhibitor","639665"
"olaparib","VCAP","trt_cp","down",-0.256808394289659,0.0161436769251451,0.0498587914497289,-0.955314403810509,-0.799361174202613,1258,953,"PARP1; PARP2; PARP3; TNKS2","PARP inhibitor","23725625"
"BRD-K05456756","U937","trt_cp","down",-0.307987155057594,0.000240221954641656,0.00170707285410731,-0.955279180038083,0.483469019546464,1258,953,NA,NA,"2112466"
"BRD-A53107311","VCAP","trt_cp","down",-0.256793631892319,0.0161436769251451,0.0498587914497289,-0.95525948842952,-0.734335850071863,1258,953,NA,NA,"3266419"
