"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"4605","Hidradenitis","GO:0051489","regulation of filopodium assembly","21/5292","46/18862",0.0080897121122566,0.0364702984130222,0.0251929172738248,"CCR7/PPP1R16B/TGFBR1/TGFB3/DPYSL3/NRP1/FSCN1/TRPM2/SRF/RALA/RHOQ/DOCK11/NLGN1/DNM3/SRGAP2C/GPM6A/ZMYND8/DMTN/PPP1R9A/MYO10/RAB5A",21
"4606","Hidradenitis","GO:0071354","cellular response to interleukin-6","21/5292","46/18862",0.0080897121122566,0.0364702984130222,0.0251929172738248,"IL6/HAMP/SOCS3/STAT1/GFI1/ICAM1/SELPLG/PTPN2/SPI1/SBNO2/ST18/STAT3/SRC/PTGIS/JAK2/IL6ST/FER/ST3GAL6/SMAD4/CEBPA/PPARGC1A",21
"4607","Hidradenitis","GO:0046173","polyol biosynthetic process","27/5292","63/18862",0.0082147592581311,0.0370075492186765,0.0255640388629289,"CYP27B1/PLEK/P2RY6/CD244/SPHK1/PLCG2/PDXP/PTAFR/SPHK2/ACER3/DHFR/AKR1B1/CYP27A1/SPTLC2/ISYNA1/SNCA/IPPK/IMPA2/IP6K2/PPIP5K1/LHCGR/P2RY1/ACER2/CYP3A4/PCBD2/SPTLC3/ACER1",27
"4608","Hidradenitis","GO:0043409","negative regulation of MAPK cascade","66/5292","181/18862",0.00827896189108479,0.0372701229378499,0.0257454192813314,"RGS4/LILRB4/IL1B/MIR424/LAX1/GBP1/CD300A/PTPN22/PTPRC/RGS3/LYN/TBC1D10C/EPHB2/DACT1/MIR21/IRAK3/SERPINB3/PTPN2/TLR4/EMILIN1/SFRP2/HYAL2/APOE/PTPRJ/SH2B3/CYLD/PTPN6/SIRPA/SORL1/DUSP5/DUSP2/DUSP3/DUSP4/MIR503/SPRY4/PTPN1/RGS2/DUSP6/DAG1/DUSP18/EZR/RANBP9/SPRY2/FBLN1/PTPRR/NDRG2/DUSP14/ASH1L/SMAD4/PTEN/EFNA1/SEMA6A/RPS6KA6/BMP7/KLF4/ZNF675/STK38/CBLC/IGF1R/F2RL1/BMP4/WNK2/SH3RF2/PIK3CB/DLG1/KLHL31",66
"4609","Hidradenitis","GO:0030900","forebrain development","121/5292","357/18862",0.00858926231170738,0.0386394100279522,0.0266912940859298,"ADCYAP1/SALL1/PAX5/BCL2A1/CXCR4/INHBA/SIX3/DAB1/NRP2/LHX8/ALDH1A3/EPHB2/PITX2/COL3A1/BTG2/SLC7A11/WNT5A/TYROBP/NEFL/ATF5/PHACTR1/KCNA1/CXCL12/CDH2/RARB/SSTR2/ETS1/LEF1/TMEM108/TOX/AKNA/TWSG1/BAX/LAMB1/PRKG1/APLP1/AVPR1A/CSF1R/UBA6/LHX6/BCAN/ITGAM/LRP8/TACC3/OLIG2/CASP3/SRF/SLC8A1/SRC/LPAR1/CREB1/TNR/HPRT1/ASCL1/RFX4/CDK6/EPHB3/SLIT2/SETD2/CDH1/ADGRG1/FBXO45/SRD5A1/TYRO3/CDON/GSK3B/ATP1A2/ATP2B4/C21orf91/SRGAP2C/RRM1/BMP2/NFIB/BBS2/FYN/PTEN/NUMB/BMPR1A/RTN4RL1/PLXNA4/EZH1/ERBB4/TACC1/CSNK2A2/FGFR2/METTL14/ROBO2/PCM1/GART/NTRK2/GDF7/METTL3/AGTPBP1/ZMIZ1/ATP7A/EPHA5/PPARGC1A/SLITRK5/FOXP2/EFHC1/HES1/BCL11B/DYNC2H1/ISL1/DLX5/PGAP1/POU3F1/WNT2B/NOG/SYNE2/DLC1/DCT/NDNF/BMP4/MFSD2A/TACC2/WNT4/POU3F3/SSTR1/RTN4/SRGAP2",121
"4610","Hidradenitis","GO:0002534","cytokine production involved in inflammatory response","29/5292","69/18862",0.00868625747313693,0.0390200068229789,0.0269542023699039,"NLRP7/IL6/GBP5/LILRB4/IL17A/IL17F/ALOX5/GPSM3/CLEC7A/MIR21/ABCD2/TLR6/TNF/CD6/TLR4/NLRC3/SIRPA/PLD3/MYD88/PPARA/STAT3/ABCD1/PLD4/MEFV/IL17B/MIR146A/APPL1/APOD/IL17D",29
"4611","Hidradenitis","GO:0003208","cardiac ventricle morphogenesis","29/5292","69/18862",0.00868625747313693,0.0390200068229789,0.0269542023699039,"COL11A1/SOX11/NRG1/TGFBR1/ENG/HEYL/SFRP2/TGFB1/HEY2/MEF2C/HEG1/CPE/SOX4/PTCD2/DSP/SMAD4/BMPR1A/FGFR2/TGFBR3/ISL1/GRHL2/TNNI3/NOG/FOXH1/NPY5R/TNNT2/PPP1R13L/GATA3/TNNC1",29
"4612","Hidradenitis","GO:0061025","membrane fusion","63/5292","172/18862",0.00870939432361095,0.0390960552032087,0.0270067349960491,"DCSTAMP/CXCR4/SNAP25/RAB20/CTSL/CCR5/SPHK1/CORO1A/PLA2G5/MX2/SAMD9/DYSF/YKT6/TAP2/RAB8B/SYT11/CD4/MX1/GOSR2/HYAL2/TIE1/CALR/SOX30/PIP4K2A/TAPBP/VPS18/TRIM9/GCA/BET1L/FOLR2/RAB39A/NECTIN2/SEC22B/DNM2/VCPIP1/STX6/STX11/TAP1/CPLX1/SNCA/STX16/DNM1L/AKT2/CAV2/SEPTIN8/DNM3/VPS8/STX17/TBC1D4/RAB7B/VAPA/SYT1/SNAP23/GOSR1/HUWE1/TSNARE1/RAB7A/STXBP6/VAV3/VTI1A/STX19/MYOF/CD9",63
"4613","Hidradenitis","GO:0002714","positive regulation of B cell mediated immunity","18/5292","38/18862",0.00872524001981601,0.0391114317756592,0.0270173568098143,"CD28/XCL1/PTPRC/TBX21/CD226/TNFSF13/BTK/TNF/LTA/TNFSF4/CD40/TGFB1/CLCF1/MAD2L2/TFRC/C3/NECTIN2/RIF1",18
"4614","Hidradenitis","GO:0002891","positive regulation of immunoglobulin mediated immune response","18/5292","38/18862",0.00872524001981601,0.0391114317756592,0.0270173568098143,"CD28/XCL1/PTPRC/TBX21/CD226/TNFSF13/BTK/TNF/LTA/TNFSF4/CD40/TGFB1/CLCF1/MAD2L2/TFRC/C3/NECTIN2/RIF1",18
"4615","Hidradenitis","GO:0051961","negative regulation of nervous system development","52/5292","138/18862",0.00877309905902231,0.0392979927978112,0.0271462292512834,"SPP1/CCL11/ADCYAP1/IL6/IL1B/THY1/SOX11/DAB1/TLR2/SEMA6B/EPHB2/BRINP1/WNT5A/TNF/ARHGAP4/NFATC4/IDH2/NRP1/NGFR/SORL1/MCF2/DYNLT1/SEMA5B/YWHAH/ID1/TNR/CERS2/MIR146A/RUFY3/DIP2B/RHOA/FSTL4/SOX10/SEMA3F/ASCL2/SIRT2/PTEN/CTNNA1/BMPR1A/SEMA6A/SEMA3D/BMP7/PAX6/ROBO2/PCM1/HES1/MAP2/NOG/LRP4/RTN4/SEMA4G/SEMA3E",52
"4616","Hidradenitis","GO:0008045","motor neuron axon guidance","15/5292","30/18862",0.00885757046034293,0.0395077753252406,0.0272911426215874,"RHOH/CHN1/RAC2/RHOG/SLIT2/RNF165/SEMA3F/LAMC2/HOXA2/PLXNA4/EPHA4/MYCBP2/LHX4/ERBB2/NOG",15
"4617","Hidradenitis","GO:0042402","cellular biogenic amine catabolic process","15/5292","30/18862",0.00885757046034293,0.0395077753252406,0.0272911426215874,"TDO2/IDO1/KMO/KYNU/SAT1/MOXD1/PAOX/HNMT/CHDH/KYAT1/LRTOMT/COMT/MAOA/SLC44A1/ALDH7A1",15
"4618","Hidradenitis","GO:0050650","chondroitin sulfate proteoglycan biosynthetic process","15/5292","30/18862",0.00885757046034293,0.0395077753252406,0.0272911426215874,"CHST11/CHSY3/CYTL1/BGN/CHST15/CHPF2/VCAN/CSGALNACT1/CHST13/B3GALT6/CHPF/BCAN/CHST12/CHST9/CSPG5",15
"4619","Hidradenitis","GO:0060674","placenta blood vessel development","15/5292","30/18862",0.00885757046034293,0.0395077753252406,0.0272911426215874,"WNT2/SOCS3/APELA/VASH1/FOSL1/HEY2/VASH2/FZD5/ITGB8/NOTCH2/PLCD3/SPINT1/HES1/RBM15/OVOL2",15
"4620","Hidradenitis","GO:0090183","regulation of kidney development","15/5292","30/18862",0.00885757046034293,0.0395077753252406,0.0272911426215874,"WT1/STAT1/SIX1/SIX2/SIX4/BASP1/TACSTD2/OSR1/LGR4/SOX8/WNT2B/NOG/BMP4/WNT4/GATA3",15
"4621","Hidradenitis","GO:0150117","positive regulation of cell-substrate junction organization","15/5292","30/18862",0.00885757046034293,0.0395077753252406,0.0272911426215874,"THY1/MAP4K4/NRP1/PTPRJ/DUSP3/TEK/COL16A1/KDR/FERMT2/EPB41L5/FMN1/S100A10/SDC4/WNT4/MYOC",15
"4622","Hidradenitis","GO:0001658","branching involved in ureteric bud morphogenesis","23/5292","52/18862",0.00908212871685726,0.0404234958719202,0.0279237031703709,"WT1/SALL1/ADAMTS16/SIX1/SIX2/SIX4/HOXA11/FGF1/DCHS1/BCL2/TACSTD2/BMP2/SMAD4/PTCH1/LAMA5/LGR4/SOX8/WNT2B/NOG/BMP4/WNT4/DLG1/CTNNBIP1",23
"4623","Hidradenitis","GO:0043113","receptor clustering","23/5292","52/18862",0.00908212871685726,0.0404234958719202,0.0279237031703709,"THY1/ITGA4/ITGB2/ITGAL/SLC7A11/ZDHHC2/CDH2/NRXN2/APOE/ITGB7/DLG4/SSH1/NLGN1/GSN/FNTA/GLRB/DLG3/NRXN1/SHISA6/GRIK2/LRP4/DLG1/DLG2",23
"4624","Hidradenitis","GO:0043392","negative regulation of DNA binding","23/5292","52/18862",0.00908212871685726,0.0404234958719202,0.0279237031703709,"SOX11/GZMA/HMGA2/FBXW7/MDFI/LEF1/HEY2/MAD2L2/MSX2/HMOX1/SRI/ZNF593/ID1/SUMO3/JAK2/PER2/ZNF462/RSF1/TNKS/WFIKKN2/ENHO/ZNF675/CTNNBIP1",23
"4625","Hidradenitis","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","32/5292","78/18862",0.00917703120365797,0.0408170498027104,0.0281955619719881,"PTPRD/MDK/PREX1/OLFM4/NEDD9/HAS2/CALR/NRP1/CIB1/KALRN/LRP8/FERMT2/DNM2/ACTR2/CARMIL1/DNM1L/DHX36/SS18L1/ARHGEF7/TIAM1/BHLHB9/CSPG5/RAB21/EPHA4/S100A10/DMTN/MPL/PAK3/PRKDC/TRIOBP/RREB1/MYOC",32
"4626","Hidradenitis","GO:0014910","regulation of smooth muscle cell migration","33/5292","81/18862",0.00929063902310637,0.0412640652803412,0.0285043508889456,"MIR424/SERPINE1/NOX4/IGF1/CCL5/MDK/NR4A3/PLAU/MIR21/POSTN/ADAMTS1/AIF1/ACE/HAS2/TRIB1/PAK1/NRP1/PRKG1/MEF2C/SORL1/SSH1/CORO1B/SRC/MIR503/LPAR1/SLIT2/BCL2/FOXO4/BMPR1A/IGFBP3/ITGA2/ATP7A/PPARGC1A",33
"4627","Hidradenitis","GO:0120192","tight junction assembly","33/5292","81/18862",0.00929063902310637,0.0412640652803412,0.0285043508889456,"IL17A/PECAM1/TNF/MIR142/CLDN17/ESAM/CDH5/FZD5/SRF/RAMP2/PAK2/AFDN/PDCD6IP/CLDN20/PATJ/CLDN2/STRN/CRB3/CLDN18/APC/CLDN11/PARD6G/PARD3/GRHL2/MARVELD2/CLDN4/PARD6B/MPP7/OCLN/POF1B/DLG1/CLDN8/CLDN1",33
"4628","Hidradenitis","GO:0010591","regulation of lamellipodium assembly","19/5292","41/18862",0.00950022895523435,0.0419271865209443,0.0289624211347065,"RAC2/WAS/FRMD7/FSCN1/CARMIL2/TWF2/DNM2/ACTR2/SLIT2/WASF2/AVIL/AUTS2/FER/MSTN/ABI2/DMTN/NCKAP1/ATP7A/OCLN",19
"4629","Hidradenitis","GO:1905314","semi-lunar valve development","19/5292","41/18862",0.00950022895523435,0.0419271865209443,0.0289624211347065,"GJA5/STRA6/TNFRSF1B/HEYL/EMILIN1/TGFB1/TIE1/HEY2/ELN/SMAD6/SLIT2/BMP2/EFNA1/NOTCH2/SLIT3/ROBO2/BMP4/NOS3/GATA3",19
"4630","Hidradenitis","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","24/5292","55/18862",0.00950073227874443,0.0419271865209443,0.0289624211347065,"MMP8/IL1B/PTX3/CYBA/ITGB2/IFNG/ICAM1/CLEC7A/RAB27A/TLR6/TNF/P2RX4/PTGS2/TLR4/KLF2/DDAH1/DNM2/JAK2/EDN1/DUOXA1/INSR/ASS1/KLF4/HBB",24
"4631","Hidradenitis","GO:0001574","ganglioside biosynthetic process","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"ST6GALNAC5/ST8SIA4/ST8SIA2/ST3GAL1/ST6GALNAC4/ST3GAL2/ST6GALNAC3/B4GALT5/B3GALT4",9
"4632","Hidradenitis","GO:0010820","positive regulation of T cell chemotaxis","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"CXCL13/CCL5/XCL1/XCL2/WNT5A/ADAM10/CCR2/WNK1/CCL27",9
"4633","Hidradenitis","GO:0010934","macrophage cytokine production","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"LILRB1/LAPTM5/IRAK3/WNT5A/TGFB3/TLR4/TGFB1/CD74/HLA-G",9
"4634","Hidradenitis","GO:0019511","peptidyl-proline hydroxylation","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"P4HA3/P3H1/PRDX4/P3H3/ERO1A/CRTAP/P3H2/EGLN3/OGFOD1",9
"4635","Hidradenitis","GO:0023035","CD40 signaling pathway","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"SLAMF1/TREM2/CD86/ITGA5/CD40/CD40LG/TNFAIP3/ITGB1/TNIP2",9
"4636","Hidradenitis","GO:0030852","regulation of granulocyte differentiation","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"CEACAM1/C1QC/HCLS1/EVI2B/INPP5D/LEF1/TRIB1/TESC/CUL4A",9
"4637","Hidradenitis","GO:0042976","activation of Janus kinase activity","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"CCL5/CD300A/SOCS1/IL23A/IL12B/IL23R/JAK2/GHR/PRLR",9
"4638","Hidradenitis","GO:0046037","GMP metabolic process","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"MPP1/CASK/HPRT1/IMPDH1/CARD11/GMPS/TJP2/DLG1/DLG2",9
"4639","Hidradenitis","GO:0050651","dermatan sulfate proteoglycan biosynthetic process","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"BGN/VCAN/CSGALNACT1/DSEL/BCAN/CHST14/CHST12/CSPG5/UST",9
"4640","Hidradenitis","GO:0051127","positive regulation of actin nucleation","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"MAGEL2/WAS/WASF2/GSN/FMN1/ABI2/NCKAP1/SCIN/FCHSD2",9
"4641","Hidradenitis","GO:0060099","regulation of phagocytosis, engulfment","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"STAP1/TREM2/CD300A/NCKAP1L/RAB31/C3/ITGA2/F2RL1/ALOX15",9
"4642","Hidradenitis","GO:0070886","positive regulation of calcineurin-NFAT signaling cascade","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"IGF1/LMCD1/TNF/CIB1/AKAP6/SPPL3/ERBB3/CAMTA1/CHP2",9
"4643","Hidradenitis","GO:0072075","metanephric mesenchyme development","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"WT1/STAT1/SIX1/SIX4/BASP1/SMAD4/BMP7/OSR1/WNT4",9
"4644","Hidradenitis","GO:0106058","positive regulation of calcineurin-mediated signaling","9/5292","15/18862",0.00955311410885281,0.0419271865209443,0.0289624211347065,"IGF1/LMCD1/TNF/CIB1/AKAP6/SPPL3/ERBB3/CAMTA1/CHP2",9
"4645","Hidradenitis","GO:0019233","sensory perception of pain","39/5292","99/18862",0.00956676067369507,0.0419569270078412,0.0289829652393254,"ADCYAP1/TRPA1/MME/CXCR4/IL10/PROK2/KCND2/GRIN2D/HTR2A/KCNA1/CXCL12/IL12B/P2RX4/ARRB2/CNR1/CCR2/PTAFR/CCL2/LXN/KCNA2/NLGN2/EDN1/SPX/NPFF/F2R/PHF24/GRIN2A/FYN/EPHB1/SCN3B/SCN9A/ITGA2/P2RY1/OPRPN/ANO1/NPY1R/NMU/ALOXE3/TAC1",39
"4646","Hidradenitis","GO:0000187","activation of MAPK activity","57/5292","154/18862",0.00957321437127149,0.0419569270078412,0.0289829652393254,"FPR1/IL1B/CXCR4/CXCL17/THBS1/NRG1/PROK2/IGF1/C5AR1/PTPRC/HGF/TNFSF11/CCL19/WNT5A/TGFB3/MLKL/MAP4K1/TNF/MAPKAPK2/TLR4/PKN1/MDFIC/GHRL/SYK/ITGA1/CD40LG/SHC1/PDE6G/DUSP5/MAPK11/TAOK2/LPAR1/FGF1/PTPN1/CD74/DUSP6/MAP3K13/GHR/NTRK3/MUC20/MAPKAPK5/BMP2/INSR/MAP4K5/C5/AVPI1/PRKAA1/ERCC6/MAP3K2/SPAG9/ADORA2B/PAK3/MAP2K5/LPAR3/MAP3K9/PIK3CB/EGF",57
"4647","Hidradenitis","GO:0071383","cellular response to steroid hormone stimulus","72/5292","201/18862",0.00966588374786217,0.0421885315351254,0.0291429527894692,"ADCYAP1/DEFA1B/NR4A3/ICAM1/CYP7B1/CFLAR/SMYD3/BCL2L11/ABHD2/HEYL/SSTR2/LEF1/PMEPA1/CNOT9/CALR/PAK1/ACOD1/VPS18/TFPI/GJB2/MGARP/PPARA/STC1/DDIT4/PARP1/ESR1/YWHAH/SRC/JAK2/CBX3/EDN1/EGFR/KMT2D/NCOR2/ZBTB7A/ARNTL/EIF4E/SOX10/SMARCA4/SRD5A1/HNRNPU/ATP1A2/KDM3A/SCNN1G/DDX17/ASS1/MSTN/CLOCK/TP63/PAQR7/PIAS2/BMP7/CALCOCO1/AR/PRMT2/ADTRP/NR2E3/RXRA/ZMIZ1/ATP1A1/ARG1/PGRMC2/STAR/ISL1/ESRRG/NR3C1/PGR/SCNN1B/UBE3A/BMP4/FOXH1/NR3C2",72
"4648","Hidradenitis","GO:0002068","glandular epithelial cell development","13/5292","25/18862",0.00969304622599657,0.0421885315351254,0.0291429527894692,"WNT5A/BMP6/CDH2/RARB/CDK6/ARNTL/GSK3B/RFX3/CLOCK/RARG/PAX6/BMP4/RHEB",13
"4649","Hidradenitis","GO:0003171","atrioventricular valve development","13/5292","25/18862",0.00969304622599657,0.0421885315351254,0.0291429527894692,"GJA5/HEYL/HEY2/SOX4/DCHS1/ACVR1/SMAD6/BMP2/SMAD4/EFNA1/MDM4/BMPR1A/SLIT3",13
"4650","Hidradenitis","GO:0048143","astrocyte activation","13/5292","25/18862",0.00969304622599657,0.0421885315351254,0.0291429527894692,"IL6/FPR2/TREM2/C5AR1/C1QA/IFNG/TNF/MIR142/BACE2/GRN/EGFR/IFNGR1/MAPT",13
"4651","Hidradenitis","GO:0050995","negative regulation of lipid catabolic process","13/5292","25/18862",0.00969304622599657,0.0421885315351254,0.0291429527894692,"IL1B/APOC1/PIK3CG/TNF/PDE3B/CNR1/ADRA2A/SORL1/ETFBKMT/ACACB/PRKAA1/MFSD2A/GPLD1",13
"4652","Hidradenitis","GO:0051654","establishment of mitochondrion localization","13/5292","25/18862",0.00969304622599657,0.0421885315351254,0.0291429527894692,"NEFL/MARK1/ARMCX3/MGARP/NECTIN2/MAP1S/MAP1B/TRAK1/RHOT1/MYO19/LRPPRC/MAPT/SYBU",13
"4653","Hidradenitis","GO:0060740","prostate gland epithelium morphogenesis","13/5292","25/18862",0.00969304622599657,0.0421885315351254,0.0291429527894692,"SULF1/TNC/CYP7B1/WNT5A/ESR1/RARG/TP63/BMP7/FGFR2/AR/HOXA13/NOG/BMP4",13
"4654","Hidradenitis","GO:0062009","secondary palate development","13/5292","25/18862",0.00969304622599657,0.0421885315351254,0.0291429527894692,"SOX11/LRRC32/WNT5A/TGFB3/FZD2/LEF1/MMP25/ITGB8/SMAD4/TBX1/JAG2/TGFBR3/DLG1",13
"4655","Hidradenitis","GO:0097205","renal filtration","13/5292","25/18862",0.00969304622599657,0.0421885315351254,0.0291429527894692,"SULF1/GJA5/IGHA2/SULF2/PTPRO/MCAM/JCHAIN/ADGRF5/TBC1D8B/F2R/XPNPEP3/EMP2/F2RL1",13
"4656","Hidradenitis","GO:1900120","regulation of receptor binding","13/5292","25/18862",0.00969304622599657,0.0421885315351254,0.0291429527894692,"MMP9/IL10/LOX/ATP2A3/PLCL2/LEF1/NRP1/HFE/PLCL1/PTPRF/BDNF/NOG/GREM2",13
"4657","Hidradenitis","GO:0006941","striated muscle contraction","64/5292","176/18862",0.00984037033596809,0.0428001742927673,0.0295654627788282,"CXCR4/GJA5/DSC2/PIK3CG/PDE4B/KCNE4/RCSD1/EHD3/CACNA1C/KCNJ8/KCNE3/KCNJ5/P2RX4/KCNA5/SCN1B/JSRP1/ARG2/CALM3/CHRNA1/GJC1/STAC/MYL4/PDE4D/BIN1/GSTO1/ATP8A2/STC1/TMEM38B/KCNH2/STAC3/SLC8A1/GAA/SRI/RANGRF/RGS2/DTNA/MYH14/CACNB2/NEDD4L/GSN/MYH3/DMD/DSP/KCND3/ATP1A2/TNNI2/NOS1/CACNA1D/ANK2/ADRA1A/SMAD5/GPD1L/SCN3B/SYNM/JUP/ATP1A1/AKAP9/GSTM2/TNNI3/TNNT2/PPP1R13L/DLG1/TNNT1/TNNC1",64
"4658","Hidradenitis","GO:0002218","activation of innate immune response","55/5292","148/18862",0.0098554086824484,0.042835999918606,0.029590210369808,"CLEC4D/AIM2/ZBP1/CLEC4E/KLRD1/FCN1/PYHIN1/KLRC2/NLRC4/HCK/PSMA8/LYN/FFAR2/LILRA2/ICAM3/ICAM2/FCER1G/PSMB10/TYROBP/PLCG2/PSMB9/PRKACB/CLEC4A/TLR4/MNDA/CD209/CLEC4C/KIR2DS2/SYK/PAK1/MUC4/NRAS/SRC/RELB/PAK2/CARD11/CREBBP/MUC20/RPS6KA5/XRCC5/SFPQ/MUC6/FYN/MUC7/PSMA3/PSMB2/PAK3/PRKDC/PSMB7/PSMD6/PSMD11/RAF1/PSPC1/RBM14/MUC15",55
"4659","Hidradenitis","GO:0008361","regulation of cell size","63/5292","173/18862",0.0100154648653767,0.0434117632202418,0.0299879355834366,"SPP1/PLEK/IL7R/SEMA6B/VAV1/SLC12A8/PRR16/WNT5A/CXCL12/FN1/KCNMA1/TRPV2/ARHGAP4/APOE/SLC12A9/PAK1/NRP1/RDX/LIMK1/SLC12A3/TWF2/SRF/NRCAM/SEMA5B/DNM2/VAV2/CREB1/TNR/AKT3/MAP3K13/EDN1/MAP1B/RUFY3/DIP2B/RHOA/FSTL4/RND2/GSK3B/SEMA3F/MACF1/PTEN/RARG/RAB21/SEMA6A/PLXNA4/SEMA3D/SCTR/CLN8/BDNF/MAPT/ATP7A/RAB11A/L1CAM/MAP2/VAV3/LPAR3/CDH4/CLNS1A/CTTN/GOLGA4/RTN4/SEMA4G/SEMA3E",63
"4660","Hidradenitis","GO:0035025","positive regulation of Rho protein signal transduction","16/5292","33/18862",0.01002234101655,0.0434117632202418,0.0299879355834366,"P2RY8/GPR4/GPR65/P2RY10/GPR18/COL3A1/GPR174/F2RL3/GPR55/LPAR4/LPAR1/AKAP13/ADGRG1/F2R/ABRA/F2RL1",16
"4661","Hidradenitis","GO:0035909","aorta morphogenesis","16/5292","33/18862",0.01002234101655,0.0434117632202418,0.0299879355834366,"SIX1/FKBP10/ENG/ADAMTS9/EFEMP2/TBX2/HEY2/SRF/ACVRL1/SOX4/TBX1/BMPR1A/HES1/MIR205/FOXH1/TFAP2B",16
"4662","Hidradenitis","GO:0086004","regulation of cardiac muscle cell contraction","16/5292","33/18862",0.01002234101655,0.0434117632202418,0.0299879355834366,"GJA5/DSC2/PDE4B/CACNA1C/PDE4D/BIN1/STC1/SRI/RANGRF/DSP/ATP1A2/ANK2/JUP/ATP1A1/AKAP9/DLG1",16
"4663","Hidradenitis","GO:0140448","signaling receptor ligand precursor processing","16/5292","33/18862",0.01002234101655,0.0434117632202418,0.0299879355834366,"MME/PCSK1/ENPEP/SCG5/CTSL/CTSZ/PCSK5/ACE/BACE2/CPA3/CTSG/ECE2/CASP1/ECE1/PCSK7/PCSK2",16
"4664","Hidradenitis","GO:0006525","arginine metabolic process","11/5292","20/18862",0.0101030703051837,0.0435816005356485,0.0301052556390225,"AGMAT/SLC39A8/SLC7A7/MIR21/ARG2/DDAH1/ATP2B4/NOS1/ASS1/ARG1/NOS3",11
"4665","Hidradenitis","GO:0032616","interleukin-13 production","11/5292","20/18862",0.0101030703051837,0.0435816005356485,0.0301052556390225,"LILRA5/IRF4/LGALS9/LEF1/TNFSF4/SPHK2/ARG2/TNFRSF21/PRKCZ/IL18/GATA3",11
"4666","Hidradenitis","GO:0043901","negative regulation of multi-organism process","11/5292","20/18862",0.0101030703051837,0.0435816005356485,0.0301052556390225,"LTF/ADA/LILRA2/BST2/PAEP/CARD16/TRIB1/ACOD1/CARD8/SIGIRR/TNFAIP3",11
"4667","Hidradenitis","GO:0071625","vocalization behavior","11/5292","20/18862",0.0101030703051837,0.0435816005356485,0.0301052556390225,"SRPX2/NLGN4X/BRINP1/NRXN2/TIFAB/DLG4/MYH14/NRXN3/NRXN1/SHANK2/FOXP2",11
"4668","Hidradenitis","GO:0150146","cell junction disassembly","11/5292","20/18862",0.0101030703051837,0.0435816005356485,0.0301052556390225,"C1QB/TREM2/C1QA/C1QC/TGFBR1/TGFB3/MAP4K4/C3/ITGAM/DUSP3/EPHA4",11
"4669","Hidradenitis","GO:1903978","regulation of microglial cell activation","11/5292","20/18862",0.0101030703051837,0.0435816005356485,0.0301052556390225,"IL6/MMP8/STAP1/TREM2/PTPRC/SPHK1/CST7/SYT11/CTSC/MIR142/GRN",11
"4670","Hidradenitis","GO:0045995","regulation of embryonic development","26/5292","61/18862",0.0101957653239907,0.0438128827960626,0.0302650205739712,"WNT2/LAMA1/SFRP2/SOX17/NOCT/LAMA4/B4GALT5/CFL1/DAG1/NIPBL/DHX36/CLASP2/INSR/LAMA5/RPS6KA6/RBM19/TBX18/OSR1/CCSAP/SEPTIN7/LAMA3/HES1/TRIP12/WNT2B/PHLDB2/WNT4",26
"4671","Hidradenitis","GO:0002639","positive regulation of immunoglobulin production","20/5292","44/18862",0.0101984258779022,0.0438128827960626,0.0302650205739712,"MZB1/IL6/IL10/SASH3/CD28/XCL1/PTPRC/TBX21/XBP1/TNFSF13/IL4R/TNFSF4/CD40/TGFB1/CLCF1/MAD2L2/TFRC/TLR9/TNFRSF4/RIF1",20
"4672","Hidradenitis","GO:0010761","fibroblast migration","20/5292","44/18862",0.0101984258779022,0.0438128827960626,0.0302650205739712,"THBS1/PRR5L/HYAL2/TGFB1/ARHGAP4/GNA12/ARID5B/PAK1/PML/ITGB1/SLC8A1/HAS1/DDR2/APPL1/FER/ARHGEF7/SDC4/DMTN/PAK3/PTK2",20
"4673","Hidradenitis","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","20/5292","44/18862",0.0101984258779022,0.0438128827960626,0.0302650205739712,"IL6/IL10/IL26/CCL5/CD300A/SOCS1/IL23A/IL10RA/PRL/TNF/IL12B/IL23R/CYP1B1/AKR1B1/JAK2/GHR/PRLR/F2R/ERBB4/HES1",20
